i,x,y,lon,lat,muni_code,muni_name,zone_id,zone_name
1705,25,20,139.245181,35.588,,,-1,
1706,26,20,139.256988,35.588,,,-1,
1707,27,20,139.268795,35.588,,,-1,
1708,28,20,139.280602,35.588,,,-1,
1709,29,20,139.29241,35.588,,,-1,
1710,30,20,139.304217,35.588,,,-1,
1711,31,20,139.316024,35.588,,,-1,
1712,32,20,139.327831,35.588,,,-1,
1713,33,20,139.339639,35.588,,,-1,
1714,34,20,139.351446,35.588,,,-1,
1715,35,20,139.363253,35.588,,,-1,
1716,36,20,139.37506,35.588,,,-1,
1717,37,20,139.386867,35.588,,,-1,
1718,38,20,139.398675,35.588,13209,町田市,1,多摩中部
1719,39,20,139.410482,35.588,13209,町田市,1,多摩中部
1720,40,20,139.422289,35.588,13209,町田市,1,多摩中部
1721,41,20,139.434096,35.588,13209,町田市,1,多摩中部
1722,42,20,139.445904,35.588,13209,町田市,1,多摩中部
1723,43,20,139.457711,35.588,13209,町田市,1,多摩中部
1724,44,20,139.469518,35.588,13209,町田市,1,多摩中部
1725,45,20,139.481325,35.588,13209,町田市,1,多摩中部
1726,46,20,139.493133,35.588,13209,町田市,1,多摩中部
1727,47,20,139.50494,35.588,,,-1,
1728,48,20,139.516747,35.588,,,-1,
1729,49,20,139.528554,35.588,,,-1,
1730,50,20,139.540361,35.588,,,-1,
1731,51,20,139.552169,35.588,,,-1,
1732,52,20,139.563976,35.588,,,-1,
1733,53,20,139.575783,35.588,,,-1,
1734,54,20,139.58759,35.588,,,-1,
1735,55,20,139.599398,35.588,,,-1,
1736,56,20,139.611205,35.588,,,-1,
1737,57,20,139.623012,35.588,,,-1,
1738,58,20,139.634819,35.588,,,-1,
1739,59,20,139.646627,35.588,,,-1,
1740,60,20,139.658434,35.588,,,-1,
1741,61,20,139.670241,35.588,13111,大田区,5,城東
1742,62,20,139.682048,35.588,13111,大田区,5,城東
1743,63,20,139.693855,35.588,13111,大田区,5,城東
1744,64,20,139.705663,35.588,13111,大田区,5,城東
1745,65,20,139.71747,35.588,13111,大田区,5,城東
1746,66,20,139.729277,35.588,13111,大田区,5,城東
1747,67,20,139.741084,35.588,13111,大田区,5,城東
1748,68,20,139.752892,35.588,13111,大田区,5,城東
1749,69,20,139.764699,35.588,13111,大田区,5,城東
1750,70,20,139.776506,35.588,,,-1,
1751,71,20,139.788313,35.588,,,-1,
1752,72,20,139.80012,35.588,,,-1,
1753,73,20,139.811928,35.588,,,-1,
1754,74,20,139.823735,35.588,,,-1,
1755,75,20,139.835542,35.588,,,-1,
1756,76,20,139.847349,35.588,,,-1,
1757,77,20,139.859157,35.588,,,-1,
1758,78,20,139.870964,35.588,,,-1,
1759,79,20,139.882771,35.588,,,-1,
1760,80,20,139.894578,35.588,,,-1,
1761,81,20,139.906386,35.588,,,-1,
1762,82,20,139.918193,35.588,,,-1,
1763,83,20,139.93,35.588,,,-1,
1764,0,21,138.95,35.5764,,,-1,
1765,1,21,138.961807,35.5764,,,-1,
1766,2,21,138.973614,35.5764,,,-1,
1767,3,21,138.985422,35.5764,,,-1,
1768,4,21,138.997229,35.5764,,,-1,
1769,5,21,139.009036,35.5764,,,-1,
1770,6,21,139.020843,35.5764,,,-1,
1771,7,21,139.032651,35.5764,,,-1,
1772,8,21,139.044458,35.5764,,,-1,
1773,9,21,139.056265,35.5764,,,-1,
1774,10,21,139.068072,35.5764,,,-1,
1775,11,21,139.07988,35.5764,,,-1,
1776,12,21,139.091687,35.5764,,,-1,
1777,13,21,139.103494,35.5764,,,-1,
1778,14,21,139.115301,35.5764,,,-1,
1779,15,21,139.127108,35.5764,,,-1,
1780,16,21,139.138916,35.5764,,,-1,
1781,17,21,139.150723,35.5764,,,-1,
1782,18,21,139.16253,35.5764,,,-1,
1783,19,21,139.174337,35.5764,,,-1,
1784,20,21,139.186145,35.5764,,,-1,
1785,21,21,139.197952,35.5764,,,-1,
1786,22,21,139.209759,35.5764,,,-1,
1787,23,21,139.221566,35.5764,,,-1,
1788,24,21,139.233373,35.5764,,,-1,
1789,25,21,139.245181,35.5764,,,-1,
1790,26,21,139.256988,35.5764,,,-1,
1791,27,21,139.268795,35.5764,,,-1,
1792,28,21,139.280602,35.5764,,,-1,
1793,29,21,139.29241,35.5764,,,-1,
1794,30,21,139.304217,35.5764,,,-1,
1795,31,21,139.316024,35.5764,,,-1,
1796,32,21,139.327831,35.5764,,,-1,
1797,33,21,139.339639,35.5764,,,-1,
1798,34,21,139.351446,35.5764,,,-1,
1799,35,21,139.363253,35.5764,,,-1,
1800,36,21,139.37506,35.5764,,,-1,
1801,37,21,139.386867,35.5764,,,-1,
1802,38,21,139.398675,35.5764,,,-1,
1803,39,21,139.410482,35.5764,13209,町田市,1,多摩中部
1804,40,21,139.422289,35.5764,13209,町田市,1,多摩中部
1805,41,21,139.434096,35.5764,13209,町田市,1,多摩中部
1806,42,21,139.445904,35.5764,13209,町田市,1,多摩中部
1807,43,21,139.457711,35.5764,13209,町田市,1,多摩中部
1808,44,21,139.469518,35.5764,13209,町田市,1,多摩中部
1809,45,21,139.481325,35.5764,,,-1,
1810,46,21,139.493133,35.5764,13209,町田市,1,多摩中部
1811,47,21,139.50494,35.5764,,,-1,
1812,48,21,139.516747,35.5764,,,-1,
1813,49,21,139.528554,35.5764,,,-1,
1814,50,21,139.540361,35.5764,,,-1,
1815,51,21,139.552169,35.5764,,,-1,
1816,52,21,139.563976,35.5764,,,-1,
1817,53,21,139.575783,35.5764,,,-1,
1818,54,21,139.58759,35.5764,,,-1,
1819,55,21,139.599398,35.5764,,,-1,
1820,56,21,139.611205,35.5764,,,-1,
1821,57,21,139.623012,35.5764,,,-1,
1822,58,21,139.634819,35.5764,,,-1,
1823,59,21,139.646627,35.5764,,,-1,
1824,60,21,139.658434,35.5764,,,-1,
1825,61,21,139.670241,35.5764,,,-1,
1826,62,21,139.682048,35.5764,13111,大田区,5,城東
1827,63,21,139.693855,35.5764,13111,大田区,5,城東
1828,64,21,139.705663,35.5764,13111,大田区,5,城東
1829,65,21,139.71747,35.5764,13111,大田区,5,城東
1830,66,21,139.729277,35.5764,13111,大田区,5,城東
1831,67,21,139.741084,35.5764,13111,大田区,5,城東
1832,68,21,139.752892,35.5764,,,-1,
1833,69,21,139.764699,35.5764,,,-1,
1834,70,21,139.776506,35.5764,,,-1,
1835,71,21,139.788313,35.5764,,,-1,
1836,72,21,139.80012,35.5764,,,-1,
1837,73,21,139.811928,35.5764,,,-1,
1838,74,21,139.823735,35.5764,,,-1,
1839,75,21,139.835542,35.5764,,,-1,
1840,76,21,139.847349,35.5764,,,-1,
1841,77,21,139.859157,35.5764,,,-1,
1842,78,21,139.870964,35.5764,,,-1,
1843,79,21,139.882771,35.5764,,,-1,
1844,80,21,139.894578,35.5764,,,-1,
1845,81,21,139.906386,35.5764,,,-1,
1846,82,21,139.918193,35.5764,,,-1,
1847,83,21,139.93,35.5764,,,-1,
1848,0,22,138.95,35.5648,,,-1,
1849,1,22,138.961807,35.5648,,,-1,
1850,2,22,138.973614,35.5648,,,-1,
1851,3,22,138.985422,35.5648,,,-1,
1852,4,22,138.997229,35.5648,,,-1,
1853,5,22,139.009036,35.5648,,,-1,
1854,6,22,139.020843,35.5648,,,-1,
1855,7,22,139.032651,35.5648,,,-1,
1856,8,22,139.044458,35.5648,,,-1,
1857,9,22,139.056265,35.5648,,,-1,
1858,10,22,139.068072,35.5648,,,-1,
1859,11,22,139.07988,35.5648,,,-1,
1860,12,22,139.091687,35.5648,,,-1,
1861,13,22,139.103494,35.5648,,,-1,
1862,14,22,139.115301,35.5648,,,-1,
1863,15,22,139.127108,35.5648,,,-1,
1864,16,22,139.138916,35.5648,,,-1,
1865,17,22,139.150723,35.5648,,,-1,
1866,18,22,139.16253,35.5648,,,-1,
1867,19,22,139.174337,35.5648,,,-1,
1868,20,22,139.186145,35.5648,,,-1,
1869,21,22,139.197952,35.5648,,,-1,
1870,22,22,139.209759,35.5648,,,-1,
1871,23,22,139.221566,35.5648,,,-1,
1872,24,22,139.233373,35.5648,,,-1,
1873,25,22,139.245181,35.5648,,,-1,
1874,26,22,139.256988,35.5648,,,-1,
1875,27,22,139.268795,35.5648,,,-1,
1876,28,22,139.280602,35.5648,,,-1,
1877,29,22,139.29241,35.5648,,,-1,
1878,30,22,139.304217,35.5648,,,-1,
1879,31,22,139.316024,35.5648,,,-1,
1880,32,22,139.327831,35.5648,,,-1,
1881,33,22,139.339639,35.5648,,,-1,
1882,34,22,139.351446,35.5648,,,-1,
1883,35,22,139.363253,35.5648,,,-1,
1884,36,22,139.37506,35.5648,,,-1,
1885,37,22,139.386867,35.5648,,,-1,
1886,38,22,139.398675,35.5648,,,-1,
1887,39,22,139.410482,35.5648,,,-1,
1888,40,22,139.422289,35.5648,13209,町田市,1,多摩中部
1889,41,22,139.434096,35.5648,13209,町田市,1,多摩中部
1890,42,22,139.445904,35.5648,13209,町田市,1,多摩中部
1891,43,22,139.457711,35.5648,13209,町田市,1,多摩中部
1892,44,22,139.469518,35.5648,,,-1,
1893,45,22,139.481325,35.5648,,,-1,
1894,46,22,139.493133,35.5648,13209,町田市,1,多摩中部
1895,47,22,139.50494,35.5648,,,-1,
1896,48,22,139.516747,35.5648,,,-1,
1897,49,22,139.528554,35.5648,,,-1,
1898,50,22,139.540361,35.5648,,,-1,
1899,51,22,139.552169,35.5648,,,-1,
1900,52,22,139.563976,35.5648,,,-1,
1901,53,22,139.575783,35.5648,,,-1,
1902,54,22,139.58759,35.5648,,,-1,
1903,55,22,139.599398,35.5648,,,-1,
1904,56,22,139.611205,35.5648,,,-1,
1905,57,22,139.623012,35.5648,,,-1,
1906,58,22,139.634819,35.5648,,,-1,
1907,59,22,139.646627,35.5648,,,-1,
1908,60,22,139.658434,35.5648,,,-1,
1909,61,22,139.670241,35.5648,,,-1,
1910,62,22,139.682048,35.5648,13111,大田区,5,城東
1911,63,22,139.693855,35.5648,13111,大田区,5,城東
1912,64,22,139.705663,35.5648,13111,大田区,5,城東
1913,65,22,139.71747,35.5648,13111,大田区,5,城東
1914,66,22,139.729277,35.5648,13111,大田区,5,城東
1915,67,22,139.741084,35.5648,13111,大田区,5,城東
1916,68,22,139.752892,35.5648,,,-1,
1917,69,22,139.764699,35.5648,,,-1,
1918,70,22,139.776506,35.5648,13111,大田区,5,城東
1919,71,22,139.788313,35.5648,13111,大田区,5,城東
1920,72,22,139.80012,35.5648,,,-1,
1921,73,22,139.811928,35.5648,,,-1,
1922,74,22,139.823735,35.5648,,,-1,
1923,75,22,139.835542,35.5648,,,-1,
1924,76,22,139.847349,35.5648,,,-1,
1925,77,22,139.859157,35.5648,,,-1,
1926,78,22,139.870964,35.5648,,,-1,
1927,79,22,139.882771,35.5648,,,-1,
1928,80,22,139.894578,35.5648,,,-1,
1929,81,22,139.906386,35.5648,,,-1,
1930,82,22,139.918193,35.5648,,,-1,
1931,83,22,139.93,35.5648,,,-1,
1932,0,23,138.95,35.5532,,,-1,
1933,1,23,138.961807,35.5532,,,-1,
1934,2,23,138.973614,35.5532,,,-1,
1935,3,23,138.985422,35.5532,,,-1,
1936,4,23,138.997229,35.5532,,,-1,
1937,5,23,139.009036,35.5532,,,-1,
1938,6,23,139.020843,35.5532,,,-1,
1939,7,23,139.032651,35.5532,,,-1,
1940,8,23,139.044458,35.5532,,,-1,
1941,9,23,139.056265,35.5532,,,-1,
1942,10,23,139.068072,35.5532,,,-1,
1943,11,23,139.07988,35.5532,,,-1,
1944,12,23,139.091687,35.5532,,,-1,
1945,13,23,139.103494,35.5532,,,-1,
1946,14,23,139.115301,35.5532,,,-1,
1947,15,23,139.127108,35.5532,,,-1,
1948,16,23,139.138916,35.5532,,,-1,
1949,17,23,139.150723,35.5532,,,-1,
1950,18,23,139.16253,35.5532,,,-1,
1951,19,23,139.174337,35.5532,,,-1,
1952,20,23,139.186145,35.5532,,,-1,
1953,21,23,139.197952,35.5532,,,-1,
1954,22,23,139.209759,35.5532,,,-1,
1955,23,23,139.221566,35.5532,,,-1,
1956,24,23,139.233373,35.5532,,,-1,
1957,25,23,139.245181,35.5532,,,-1,
1958,26,23,139.256988,35.5532,,,-1,
1959,27,23,139.268795,35.5532,,,-1,
1960,28,23,139.280602,35.5532,,,-1,
1961,29,23,139.29241,35.5532,,,-1,
1962,30,23,139.304217,35.5532,,,-1,
1963,31,23,139.316024,35.5532,,,-1,
1964,32,23,139.327831,35.5532,,,-1,
1965,33,23,139.339639,35.5532,,,-1,
1966,34,23,139.351446,35.5532,,,-1,
1967,35,23,139.363253,35.5532,,,-1,
1968,36,23,139.37506,35.5532,,,-1,
1969,37,23,139.386867,35.5532,,,-1,
1970,38,23,139.398675,35.5532,,,-1,
1971,39,23,139.410482,35.5532,,,-1,
1972,40,23,139.422289,35.5532,,,-1,
1973,41,23,139.434096,35.5532,13209,町田市,1,多摩中部
1974,42,23,139.445904,35.5532,13209,町田市,1,多摩中部
1975,43,23,139.457711,35.5532,13209,町田市,1,多摩中部
1976,44,23,139.469518,35.5532,13209,町田市,1,多摩中部
1977,45,23,139.481325,35.5532,13209,町田市,1,多摩中部
1978,46,23,139.493133,35.5532,,,-1,
1979,47,23,139.50494,35.5532,,,-1,
1980,48,23,139.516747,35.5532,,,-1,
1981,49,23,139.528554,35.5532,,,-1,
1982,50,23,139.540361,35.5532,,,-1,
1983,51,23,139.552169,35.5532,,,-1,
1984,52,23,139.563976,35.5532,,,-1,
1985,53,23,139.575783,35.5532,,,-1,
1986,54,23,139.58759,35.5532,,,-1,
1987,55,23,139.599398,35.5532,,,-1,
1988,56,23,139.611205,35.5532,,,-1,
1989,57,23,139.623012,35.5532,,,-1,
1990,58,23,139.634819,35.5532,,,-1,
1991,59,23,139.646627,35.5532,,,-1,
1992,60,23,139.658434,35.5532,,,-1,
1993,61,23,139.670241,35.5532,,,-1,
1994,62,23,139.682048,35.5532,,,-1,
1995,63,23,139.693855,35.5532,,,-1,
1996,64,23,139.705663,35.5532,13111,大田区,5,城東
1997,65,23,139.71747,35.5532,13111,大田区,5,城東
1998,66,23,139.729277,35.5532,13111,大田区,5,城東
1999,67,23,139.741084,35.5532,13111,大田区,5,城東
2000,68,23,139.752892,35.5532,13111,大田区,5,城東
2001,69,23,139.764699,35.5532,13111,大田区,5,城東
2002,70,23,139.776506,35.5532,13111,大田区,5,城東
2003,71,23,139.788313,35.5532,13111,大田区,5,城東
2004,72,23,139.80012,35.5532,,,-1,
2005,73,23,139.811928,35.5532,,,-1,
2006,74,23,139.823735,35.5532,,,-1,
2007,75,23,139.835542,35.5532,,,-1,
2008,76,23,139.847349,35.5532,,,-1,
2009,77,23,139.859157,35.5532,,,-1,
2010,78,23,139.870964,35.5532,,,-1,
2011,79,23,139.882771,35.5532,,,-1,
2012,80,23,139.894578,35.5532,,,-1,
2013,81,23,139.906386,35.5532,,,-1,
2014,82,23,139.918193,35.5532,,,-1,
2015,83,23,139.93,35.5532,,,-1,
2016,0,24,138.95,35.5416,,,-1,
2017,1,24,138.961807,35.5416,,,-1,
2018,2,24,138.973614,35.5416,,,-1,
2019,3,24,138.985422,35.5416,,,-1,
2020,4,24,138.997229,35.5416,,,-1,
2021,5,24,139.009036,35.5416,,,-1,
2022,6,24,139.020843,35.5416,,,-1,
2023,7,24,139.032651,35.5416,,,-1,
2024,8,24,139.044458,35.5416,,,-1,
2025,9,24,139.056265,35.5416,,,-1,
2026,10,24,139.068072,35.5416,,,-1,
2027,11,24,139.07988,35.5416,,,-1,
2028,12,24,139.091687,35.5416,,,-1,
2029,13,24,139.103494,35.5416,,,-1,
2030,14,24,139.115301,35.5416,,,-1,
2031,15,24,139.127108,35.5416,,,-1,
2032,16,24,139.138916,35.5416,,,-1,
2033,17,24,139.150723,35.5416,,,-1,
2034,18,24,139.16253,35.5416,,,-1,
2035,19,24,139.174337,35.5416,,,-1,
2036,20,24,139.186145,35.5416,,,-1,
2037,21,24,139.197952,35.5416,,,-1,
2038,22,24,139.209759,35.5416,,,-1,
2039,23,24,139.221566,35.5416,,,-1,
2040,24,24,139.233373,35.5416,,,-1,
2041,25,24,139.245181,35.5416,,,-1,
2042,26,24,139.256988,35.5416,,,-1,
2043,27,24,139.268795,35.5416,,,-1,
2044,28,24,139.280602,35.5416,,,-1,
2045,29,24,139.29241,35.5416,,,-1,
2046,30,24,139.304217,35.5416,,,-1,
2047,31,24,139.316024,35.5416,,,-1,
2048,32,24,139.327831,35.5416,,,-1,
2049,33,24,139.339639,35.5416,,,-1,
2050,34,24,139.351446,35.5416,,,-1,
2051,35,24,139.363253,35.5416,,,-1,
2052,36,24,139.37506,35.5416,,,-1,
2053,37,24,139.386867,35.5416,,,-1,
2054,38,24,139.398675,35.5416,,,-1,
2055,39,24,139.410482,35.5416,,,-1,
2056,40,24,139.422289,35.5416,,,-1,
2057,41,24,139.434096,35.5416,,,-1,
2058,42,24,139.445904,35.5416,13209,町田市,1,多摩中部
2059,43,24,139.457711,35.5416,13209,町田市,1,多摩中部
2060,44,24,139.469518,35.5416,13209,町田市,1,多摩中部
2061,45,24,139.481325,35.5416,,,-1,
2062,46,24,139.493133,35.5416,,,-1,
2063,47,24,139.50494,35.5416,,,-1,
2064,48,24,139.516747,35.5416,,,-1,
2065,49,24,139.528554,35.5416,,,-1,
2066,50,24,139.540361,35.5416,,,-1,
2067,51,24,139.552169,35.5416,,,-1,
2068,52,24,139.563976,35.5416,,,-1,
2069,53,24,139.575783,35.5416,,,-1,
2070,54,24,139.58759,35.5416,,,-1,
2071,55,24,139.599398,35.5416,,,-1,
2072,56,24,139.611205,35.5416,,,-1,
2073,57,24,139.623012,35.5416,,,-1,
2074,58,24,139.634819,35.5416,,,-1,
2075,59,24,139.646627,35.5416,,,-1,
2076,60,24,139.658434,35.5416,,,-1,
2077,61,24,139.670241,35.5416,,,-1,
2078,62,24,139.682048,35.5416,,,-1,
2079,63,24,139.693855,35.5416,,,-1,
2080,64,24,139.705663,35.5416,13111,大田区,5,城東
2081,65,24,139.71747,35.5416,13111,大田区,5,城東
2082,66,24,139.729277,35.5416,,,-1,
2083,67,24,139.741084,35.5416,,,-1,
2084,68,24,139.752892,35.5416,,,-1,
2085,69,24,139.764699,35.5416,13111,大田区,5,城東
2086,70,24,139.776506,35.5416,13111,大田区,5,城東
2087,71,24,139.788313,35.5416,13111,大田区,5,城東
2088,72,24,139.80012,35.5416,13111,大田区,5,城東
2089,73,24,139.811928,35.5416,,,-1,
2090,74,24,139.823735,35.5416,13111,大田区,5,城東
2091,75,24,139.835542,35.5416,,,-1,
2092,76,24,139.847349,35.5416,,,-1,
2093,77,24,139.859157,35.5416,,,-1,
2094,78,24,139.870964,35.5416,,,-1,
2095,79,24,139.882771,35.5416,,,-1,
2096,80,24,139.894578,35.5416,,,-1,
2097,81,24,139.906386,35.5416,,,-1,
2098,82,24,139.918193,35.5416,,,-1,
2099,83,24,139.93,35.5416,,,-1,
2100,0,25,138.95,35.53,,,-1,
2101,1,25,138.961807,35.53,,,-1,
2102,2,25,138.973614,35.53,,,-1,
2103,3,25,138.985422,35.53,,,-1,
2104,4,25,138.997229,35.53,,,-1,
2105,5,25,139.009036,35.53,,,-1,
2106,6,25,139.020843,35.53,,,-1,
2107,7,25,139.032651,35.53,,,-1,
2108,8,25,139.044458,35.53,,,-1,
2109,9,25,139.056265,35.53,,,-1,
2110,10,25,139.068072,35.53,,,-1,
2111,11,25,139.07988,35.53,,,-1,
2112,12,25,139.091687,35.53,,,-1,
2113,13,25,139.103494,35.53,,,-1,
2114,14,25,139.115301,35.53,,,-1,
2115,15,25,139.127108,35.53,,,-1,
2116,16,25,139.138916,35.53,,,-1,
2117,17,25,139.150723,35.53,,,-1,
2118,18,25,139.16253,35.53,,,-1,
2119,19,25,139.174337,35.53,,,-1,
2120,20,25,139.186145,35.53,,,-1,
2121,21,25,139.197952,35.53,,,-1,
2122,22,25,139.209759,35.53,,,-1,
2123,23,25,139.221566,35.53,,,-1,
2124,24,25,139.233373,35.53,,,-1,
2125,25,25,139.245181,35.53,,,-1,
2126,26,25,139.256988,35.53,,,-1,
2127,27,25,139.268795,35.53,,,-1,
2128,28,25,139.280602,35.53,,,-1,
2129,29,25,139.29241,35.53,,,-1,
2130,30,25,139.304217,35.53,,,-1,
2131,31,25,139.316024,35.53,,,-1,
2132,32,25,139.327831,35.53,,,-1,
2133,33,25,139.339639,35.53,,,-1,
2134,34,25,139.351446,35.53,,,-1,
2135,35,25,139.363253,35.53,,,-1,
2136,36,25,139.37506,35.53,,,-1,
2137,37,25,139.386867,35.53,,,-1,
2138,38,25,139.398675,35.53,,,-1,
2139,39,25,139.410482,35.53,,,-1,
2140,40,25,139.422289,35.53,,,-1,
2141,41,25,139.434096,35.53,,,-1,
2142,42,25,139.445904,35.53,,,-1,
2143,43,25,139.457711,35.53,13209,町田市,1,多摩中部
2144,44,25,139.469518,35.53,13209,町田市,1,多摩中部
2145,45,25,139.481325,35.53,13209,町田市,1,多摩中部
2146,46,25,139.493133,35.53,,,-1,
2147,47,25,139.50494,35.53,,,-1,
2148,48,25,139.516747,35.53,,,-1,
2149,49,25,139.528554,35.53,,,-1,
2150,50,25,139.540361,35.53,,,-1,
2151,51,25,139.552169,35.53,,,-1,
2152,52,25,139.563976,35.53,,,-1,
2153,53,25,139.575783,35.53,,,-1,
2154,54,25,139.58759,35.53,,,-1,
2155,55,25,139.599398,35.53,,,-1,
2156,56,25,139.611205,35.53,,,-1,
2157,57,25,139.623012,35.53,,,-1,
2158,58,25,139.634819,35.53,,,-1,
2159,59,25,139.646627,35.53,,,-1,
2160,60,25,139.658434,35.53,,,-1,
2161,61,25,139.670241,35.53,,,-1,
2162,62,25,139.682048,35.53,,,-1,
2163,63,25,139.693855,35.53,,,-1,
2164,64,25,139.705663,35.53,,,-1,
2165,65,25,139.71747,35.53,,,-1,
2166,66,25,139.729277,35.53,,,-1,
2167,67,25,139.741084,35.53,,,-1,
2168,68,25,139.752892,35.53,,,-1,
2169,69,25,139.764699,35.53,,,-1,
2170,70,25,139.776506,35.53,,,-1,
2171,71,25,139.788313,35.53,,,-1,
2172,72,25,139.80012,35.53,,,-1,
2173,73,25,139.811928,35.53,13111,大田区,5,城東
2174,74,25,139.823735,35.53,,,-1,
2175,75,25,139.835542,35.53,,,-1,
2176,76,25,139.847349,35.53,,,-1,
2177,77,25,139.859157,35.53,,,-1,
2178,78,25,139.870964,35.53,,,-1,
2179,79,25,139.882771,35.53,,,-1,
2180,80,25,139.894578,35.53,,,-1,
2181,81,25,139.906386,35.53,,,-1,
2182,82,25,139.918193,35.53,,,-1,
2183,83,25,139.93,35.53,,,-1,
